x,y,ind_srf_sum
5.707986376486878,43.4344020646287,95985.766
5.70552564788664,43.4342989199449,98377.95
5.888094659438216,43.154458181844454,316810.2
5.680918790374226,43.43326422525786,512255.78
5.6784581475686515,43.43316043101086,256331.77
5.67599751258896,43.43305657771447,512663.53
5.892993259039416,43.15465549518955,2284729.0
5.673536885439535,43.432952665369,179432.23
5.890543955571644,43.15455686788763,2138468.8
5.897891887960726,43.15485257356855,2498310.0
5.895442569837216,43.15475406374994,2553262.0
5.9027905461676085,43.15504941697918,854031.0
5.900341213405627,43.154951024645044,2265824.0
5.851356100492404,43.15297084244034,76807.92
5.866199976415702,43.500536751754304,128561.82
5.883446289168704,43.50123064261673,136280.88
5.878518733757131,43.501032683798854,98624.695
5.876054967287144,43.50093361567505,612455.0
5.873591208313586,43.50083448840842,721822.0
5.87112745684088,43.50073530199923,777285.0
5.8686637128734445,43.50063605644777,879139.0
5.927795630597253,43.503001625832646,569708.06
5.9253317151273235,43.50290374062629,355696.44
5.931934648964245,43.62060166898751,31214.168
5.9294657570908385,43.62050385166018,62428.336
5.942579278736698,43.50358769493436,14528.132
5.403277925820888,43.291035107762085,1.0464199E7
5.400823638710813,43.290924690724225,937564.0
5.408186524814755,43.29125576524756,1.3502889E7
5.405732221190313,43.291145465936665,1.5056688E7
5.393460826980111,43.290593086433745,5303277.0
5.391006572950845,43.29048243394569,2.349072E7
5.398369359864433,43.290814214823314,1.0504092E7
5.395915089286083,43.290703680059714,2391280.0
5.388552327202634,43.29037172259593,1.20727E7
5.897370842027308,43.61922683138019,27795.084
5.3836438605667185,43.290150123312415,2.0614236E7
5.386098089739812,43.29026095238472,1.4133692E7
5.435184408273196,43.29246517257594,8148755.0
5.432730014130069,43.29235552078611,8585992.0
5.430275628194208,43.29224581012915,4241028.0
5.427821250469958,43.29213604060537,672087.0
5.425366880961655,43.29202621221508,3328431.0
5.422912519673644,43.2919163249586,417723.94
5.420458166610264,43.29180637883626,80842.5
5.418003821775857,43.29169637384835,80842.5
5.413095156811317,43.29147618727716,77238.125
5.41064083668987,43.29136600569453,2684024.8
5.508658756344762,43.45838604387369,87556.516
5.35419375866766,43.288815583395305,2948113.0
5.511120215440666,43.458493922185184,97058.34
5.506197305391694,43.458278106496046,52533.91
5.545581495319676,43.45999801642361,320642.78
5.371372839199038,43.2895950950456,1.1683844E7
5.368918659855429,43.289483912813395,1.5223871E7
5.366464488831921,43.289372671722326,1.4333636E7
5.364010326132845,43.28926137177272,9465589.0
5.381189639687694,43.29003923537934,1.3426768E7
5.538196801665727,43.45967668515524,256461.89
5.378735427107074,43.2899282885858,2059009.0
5.540658358132818,43.45978385464836,282108.06
5.376281222829197,43.28981728293212,3939575.0
5.543119922685599,43.45989096507124,289343.3
5.373827026858408,43.289706218418594,3251769.0
5.361556171762545,43.289150012964896,1705660.5
5.356647888025613,43.288927118775874,1.9990048E7
5.359102025725353,43.28903859529918,2.6104804E7
5.449586191000421,43.455779245273355,97847.664
5.4618925856709355,43.45632513374325,227208.3
5.459431290266631,43.456216074168324,1249645.5
5.456970003093034,43.456106955533585,1657433.2
5.454508724154538,43.45599777783931,801417.0
5.471737849507401,43.45676078143802,3398732.0
5.4692765212241845,43.456651958105695,3017035.0
5.466815201154105,43.45654307571223,2654536.0
5.464353889301559,43.456434134258,1131165.0
5.474199185999363,43.4568695457089,2603060.0
5.479121883591952,43.457086897065075,3694468.0
5.476660530695678,43.456978250918034,1784096.0
5.484044613966805,43.45730401217177,232001.66
5.481583244683793,43.45719548414979,2909687.2
5.488967377088776,43.457520891026356,194168.19
5.486505991436596,43.45741248113072,77667.28
5.491428770918941,43.45762924185834,38833.64
5.417590531275695,43.45435302549674,916511.25
5.415129384696076,43.45424290289313,1927340.2
5.412668246426211,43.454132721235425,1146676.0
5.410207116470487,43.45402248052391,536742.0
5.405284881519029,43.45380182194078,747200.06
5.402823776532071,43.45369140406981,84239.5
5.400362679876815,43.45358092714629,94769.445
5.940445234186313,43.53421807350427,40749.77
5.9429104907348504,43.534315604065284,203748.84
5.945375754671847,43.53441307543969,504974.66
5.947841025992874,43.534510487627095,103253.336
5.395440511578958,43.45335979614307,84186.23
5.937979985030675,43.53412048375685,20374.885
5.424974020829151,43.45468303897961,79668.836
5.429896388666396,43.454902752691765,79668.836
5.420051686160671,43.45446308904589,1062251.1
5.422512849346619,43.454573093540276,292119.06
5.486552467501376,43.424882572672615,613630.2
5.489012486704576,43.42499097185362,1995817.0
5.491472514071581,43.4250993120089,2394692.0
5.476712472414316,43.42444838569824,1372512.0
5.479172458918451,43.424557020978774,1394386.0
5.4816324536039325,43.424665597234885,997564.8
5.469332562033783,43.42412212571333,172585.3
5.46687260829884,43.42401325433829,751978.75
5.474252494095903,43.424339691393634,201840.02
5.471792523967596,43.4242309380652,369825.62
5.461952725443111,43.423795334520044,605990.8
5.464412662767154,43.42390432394041,838271.44
5.457032875435465,43.42357717861298,239762.05
5.459492796331086,43.42368628607747,446080.53
5.452113058310968,43.42335878661963,74806.78
5.4545729627606345,43.42346801212693,119881.02
5.545640568818349,43.297338570538564,200055.8
5.543185809843384,43.297231568094375,3353642.0
5.540731058880199,43.297124506768974,101621.53
5.538276315933147,43.297017386562686,457296.9
5.5358215810065685,43.29691020747583,260014.62
5.449653162090856,43.423249502091394,398969.53
5.4471932741046745,43.42314015854253,328410.72
5.444733394356809,43.42303075597339,153919.78
5.557914483717788,43.297872699531005,563248.75
5.442273522851635,43.422921294384246,46591.92
5.55545968474911,43.29776599149734,811078.25
5.5530048937704795,43.297659224580975,333565.1
5.528373901252025,43.42671733104436,143739.92
5.530834058643628,43.42682472674626,958266.2
5.533294224124489,43.426932063417134,622872.94
5.535754397690228,43.42703934105673,1002204.0
5.538214579336455,43.427146559664685,1783332.0
5.540674769058788,43.42725371924074,2230684.0
5.543134966852836,43.427360819784525,1713496.9
5.545595172714214,43.427467861295774,450342.12
5.5259137519540715,43.426609876311794,350155.44
5.523453610754152,43.42650236254883,1493996.6
5.520993477656652,43.42639478975585,275023.3
5.501312705089986,43.42553208236713,99170.19
5.4988526451115955,43.42542397831765,254306.55
5.496392593279474,43.42531581524124,168314.67
5.493932549598007,43.42520759313823,917654.9
5.481819450598663,43.2945373714075,336864.0
5.484274007975285,43.29464584578848,1659751.0
5.472001302339769,43.294102885152505,2005762.0
5.474455827208663,43.294211595025295,1624414.4
5.479364901342456,43.29442883815312,336864.0
5.4621832842855245,43.29366745694278,852848.1
5.464637776577199,43.29377640230235,837256.0
5.4670922770196935,43.293885288790726,195629.88
5.459728800149013,43.29355845271225,104005.87
5.454819856358851,43.29334026763977,2951974.0
5.457274324172008,43.29344938961115,1696325.0
5.449910945241449,43.29312184708734,5217776.0
5.452365396713885,43.29323108679838,4163364.0
5.548055386638536,43.42757484377415,54498.414
5.445002066831552,43.29290319105754,1.6099188E7
5.447456501945892,43.29301254850696,1.2226067E7
5.44009322116389,43.29268429955294,7785271.0
5.442547639902769,43.29279377473943,8489425.0
5.43763881061925,43.2925747654983,1.7954884E7
5.5284574243931655,43.29658831693492,177380.11
5.530912135232232,43.29669567266164,157440.14
5.511274673823215,43.29583517824391,1010975.0
5.51372932830598,43.295942946119474,271603.56
5.516183990852684,43.296050655117526,94470.805
5.51863866145898,43.29615830523781,425118.66
5.521093340120521,43.29626589648001,819178.25
5.523548026832965,43.29637342884382,951303.8
5.503910758801983,43.295511521355515,2305166.0
5.506365389066869,43.29561946586162,1580900.0
5.499001522520511,43.29529545571491,1467434.0
5.501456136618418,43.295403517973156,888797.0
5.508820027408728,43.29572735149119,1279987.0
5.486728573467981,43.29475426129572,6208766.0
5.494092318599069,43.29507915457188,790515.0
5.496546916512614,43.29518733458104,1059591.0
5.489183147072407,43.29486261792889,827773.0
5.491637728784217,43.29497091568772,203275.28
5.324209469863804,43.417597736867926,1014675.0
5.306993411974047,43.41681002556557,91520.414
5.304534009049127,43.41669725936915,297441.34
5.321750007615679,43.41748538369195,377747.5
5.319290553829173,43.417372971512044,775992.75
5.316831108508663,43.417260500328595,83738.08
5.370940854465752,43.419721236038924,139916.86
5.358642827357078,43.41916448574045,285152.8
5.741541463578059,43.14302339872418,1579951.0
5.736644237125202,43.14281882433287,2124805.0
5.739092846552209,43.14292114088715,1496566.0
5.731747041084947,43.142614015073896,298492.3
5.7341956353013455,43.142716449061695,1154170.2
5.383239090926626,43.420276511077844,247588.25
5.726849875491749,43.14240897094953,114312.46
5.380779426912541,43.42016557409276,70739.5
5.729298454480313,43.14251152236975,112994.05
5.3414259421584465,43.41838255696338,2429385.0
5.343885471941997,43.418494438096516,87296.0
5.346345010147784,43.41860626022279,196416.0
5.348804556771429,43.4187180233419,80684.414
5.334047403384976,43.41804655952639,334554.12
5.336506907875559,43.418158617678046,1738695.0
5.338966420801508,43.41827061682382,2316473.0
5.351264111808557,43.41882972745358,1048897.4
5.7586819951648005,43.143737559476875,149088.47
5.761130672826327,43.14383934756566,127923.36
5.763579358047927,43.14394107693461,340728.1
5.766028050825289,43.14404274758343,590595.4
5.748887360205597,43.14332981992909,2430094.0
5.751336007583747,43.14343184289434,1519218.0
5.3561832471057595,43.41905295865315,183312.53
5.753784662539203,43.143533807140926,1184606.0
5.353723675254795,43.41894137255742,427729.2
5.756233325067657,43.14363571266852,3329642.5
5.743990088198445,43.14312559784372,967402.0
5.746438720409062,43.143227738245464,4168968.0
5.385857933795133,43.32459507281531,1.5031014E7
5.383402271813447,43.324484227618356,9307765.0
5.3809466181413566,43.32437332352082,59512.566
5.373579707026164,43.32404025782796,1.2043086E7
5.371124086635956,43.32392911813131,16233.27
5.378490972783212,43.32426236052305,83041.555
5.3760353357433655,43.32415133862532,4788729.5
5.368668474577089,43.323817919535706,1517810.8
5.366212870853916,43.32370666204144,7015464.0
5.390618133064542,43.42060896795986,108340.26
5.393077830461142,43.42071966889506,173344.4
5.398136368195319,43.32514841528024,1.1794465E7
5.400592079943255,43.32525890706702,226876.89
5.403047799970343,43.32536933995098,1.7705474E7
5.405503528272235,43.325479713931806,7371922.0
5.388313604082072,43.32470585911138,1675680.0
5.390769282669908,43.3248165865062,15500.651
5.393224969554295,43.32492725499951,5456229.0
5.3956806647308815,43.32503786459097,322206.8
5.407959264844572,43.32559002900919,2991774.0
5.412870762783203,43.325810482452354,128528.01
5.410415009683012,43.325700285182805,1.2293929E7
5.430061265448033,43.32658021399787,8524292.0
5.432517084485583,43.32668994002328,3072061.0
5.425149652058108,43.32636058522754,6136177.0
5.427605454637424,43.32647042906586,1434884.0
5.420238071610755,43.326140720833216,909235.0
5.422693857714434,43.326250682483206,4815462.0
5.415326524140789,43.325920620817456,9402077.0
5.417782293751425,43.326030700277855,1.2367686E7
5.4398845909163605,43.32701876465653,1732729.0
5.437428747224101,43.326909215352906,5550372.0
5.434972911745723,43.32679960714173,3541979.0
5.442340442818155,43.32712825505223,1721003.0
5.810105807941562,43.14586277778849,436386.72
5.444796302925132,43.32723768653974,9828271.0
5.8076569798972715,43.145762164151655,327311.62
5.447252171232935,43.32734705911873,396212.5
5.80520815933118,43.14566149178946,46841.56
5.449708047737215,43.327456372788866,2514279.0
5.802759346247593,43.14556076070223,23420.78
5.4521639324336215,43.32756562754985,1299956.0
5.454619825317798,43.32767482340137,1414977.0
5.797861742545183,43.14535912235374,250784.3
5.457075726385393,43.327783960343105,2860066.0
5.795412951934978,43.145258215093094,706755.7
5.792964168824518,43.14515724910851,653484.6
5.815003486447483,43.14606382888497,220757.39
5.812554643459735,43.1459633326997,379481.6
5.461987553053427,43.32800205749594,1505771.0
5.459531635632052,43.32789303837474,2775256.0
5.4668994124028965,43.328219919005825,1440083.0
5.464443478645159,43.3281110177064,984241.0
5.474267262628615,43.32854626943468,1237228.0
5.476723229006841,43.328654935086774,461220.12
5.469355354322287,43.32832876139389,1836459.0
5.783169111466348,43.14475279793698,94021.695
5.471811304398978,43.32843754487029,1496237.0
5.768476751154111,43.144144359511834,439938.94
5.479179203529309,43.32876354182626,415771.72
5.77337417444889,43.144347407206155,41964.137
5.481635186191656,43.32887208965281,69295.29
5.785617864534721,43.14485399881426,460353.8
5.790515393218117,43.145056224400335,558216.0
5.484091176989536,43.32898057856612,857156.0
5.493915221449258,43.329413945080645,162901.2
5.491459198152806,43.329305691823464,1355605.0
5.4890031829744625,43.32919737965175,1213444.9
5.48654717591859,43.32908900856589,974785.0
5.498827292379081,43.32963027485034,36200.266
5.626652081145674,43.30083661684011,409420.25
5.230567382472423,43.44581542611701,51721.363
5.233027893646992,43.44592997687939,189645.02
5.23548841345583,43.4460444686118,551694.56
5.247791141860671,43.44661604181287,5502341.0
5.2502517133831015,43.44673017935849,4894925.0
5.240409478958779,43.44627327498546,108285.414
5.242870024644126,43.44638758962598,1797537.8
5.2453305789462155,43.44650184523522,2607963.0
4.966359166105826,43.50186888522047,1255850.0
5.252712293509136,43.44684425787184,9325510.0
5.255172882234385,43.4469582773526,1398217.0
5.282239924507248,43.44820859539322,47793.816
5.299464944759395,43.4490005330511,47780.0
5.560369290672164,43.297979348681594,670021.9
5.567733759406019,43.298298942832105,2927284.0
5.57018859825972,43.298405356447475,1.6511581E7
5.562824105607894,43.29808593894885,143576.12
5.565278928520629,43.298192470332445,1288538.0
5.589827595426616,43.29925454550015,21282.629
5.594737424097025,43.29946625389918,226987.12
5.597192350315115,43.29957201976743,2626612.0
5.584917798472889,43.29904260155297,106413.15
4.973746530273142,43.502231441674404,4432815.0
4.968821611692528,43.50198979644536,4309973.0
4.971284066416429,43.50211064859678,2637315.0
4.99344656938163,43.50319565959595,1482236.0
4.990984032620362,43.50307533912149,4690202.0
4.9885215049568075,43.50295495957037,7624638.0
4.986058986395351,43.502834520943,2043746.0
4.983596476940382,43.50271402323973,7914195.0
4.981133976596288,43.502593466460866,1630261.0
4.978671485367461,43.50247285060678,2482624.0
4.9762090032582815,43.50235217567785,3195817.0
5.582462911900653,43.29893654124965,220411.75
5.57509829985465,43.298618007024196,2844415.0
5.572643445077376,43.298511711178286,2548332.0
5.580008033270636,43.29883042206019,5991192.5
5.577553162587184,43.298724243984935,1798058.0
5.621742047165025,43.300626439563004,1643399.1
5.6241970602212135,43.3007315576472,793251.75
5.61683204467486,43.300416026722,2677567.0
5.619287041981457,43.30052126258785,1981408.0
5.611922073709981,43.3002053783195,627114.4
5.614377055249586,43.300310731965794,1298274.0
5.609467100060407,43.30009996578348,304892.3
4.9959091152362225,43.50331592099348,1336730.0
5.607012134305198,43.29999449435793,60978.465
5.5996472844493255,43.29967772674773,60151.42
5.8779661422850324,43.47390755330788,1081112.0
5.875503519088279,43.4738084792669,525172.06
5.873040903378161,43.473709346114894,92167.46
5.8705782951590955,43.47361015385213,46083.73
5.86811569443549,43.4735109024789,46083.73
5.838565072004399,43.472315275489585,1780013.0
5.82871510584107,43.471914841720896,320915.1
5.831177586037237,43.47201503882208,493715.6
5.833640073799453,43.47211517681745,240476.6
5.761690221771479,43.30652417107926,37938.465
5.817452336900497,43.14616426634405,413920.12
5.819901194814461,43.14626464507665,386325.4
5.608981933613735,43.20789834605136,371976.2
5.61143306615389,43.20800374387913,230881.78
5.613884206546525,43.208109082923876,570263.3
5.839492326203183,43.147065560749134,76437.586
5.83704340875679,43.14696565183884,49579.516
5.83214559614771,43.14676565783213,74369.266
5.555596282222352,43.295964469661534,2157159.0
5.553141566227204,43.29585770654717,7040593.0
5.849288070167133,43.147464609096836,153615.84
5.548232158221405,43.29564400367773,244223.66
5.851737024681158,43.14756422435895,51205.277
5.8443901833581045,43.14726520238229,19588.668
5.846839123058011,43.147364935104534,293830.0
5.606530808930382,43.207792889440896,205444.0
5.558051006206546,43.29607117389523,722723.0
5.6040796921081535,43.20768737404806,525023.6
5.841941251071725,43.147165410930405,203833.56
5.638396041408273,43.209159240239096,93094.27
5.635944822728592,43.20905448904107,723752.8
5.631042408801302,43.20884481028728,884090.0
5.633493611858164,43.208949679057085,255442.17
5.626140026145606,43.208634896391764,175017.19
5.628591213562345,43.2087398827321,1101624.0
5.621237674796083,43.20842474735698,641239.0
5.623688846555412,43.208529851266654,119088.914
5.6163353547873145,43.20821436318529,157652.8
5.618786510871944,43.2083195846631,729144.2
5.95184829758174,43.47685228647886,19667.262
5.954311150674866,43.47694952793535,226660.67
5.956774011113363,43.47704671027166,144238.61
5.959236878892807,43.47714383348748,309082.75
5.9419969587512185,43.47646272945668,106705.26
5.946922613449247,43.476657626206425,21341.05
5.662908656762629,43.21020351892154,51077.76
5.643298502178095,43.20936856627581,228001.45
5.560096362122521,43.30158239872857,1205112.0
5.645749744259586,43.20947314111392,202667.95
5.562551327049543,43.30168899658834,1030298.0
5.648200994133033,43.209577657164814,152000.97
5.565006299955585,43.301795535560295,1043751.0
5.640847267892882,43.20926393265078,23273.568
5.937071333522984,43.47626759623181,36653.297
5.9346085319710795,43.47616994094195,73306.59
5.939534142451173,43.47636519240349,329879.66
5.582191333344955,43.30253965947952,140440.38
5.579736304707588,43.30243353273086,1755504.6
5.577281284018789,43.302327347092174,1299346.2
5.574826271282913,43.30222110256389,487254.84
5.572371266504304,43.30211479914623,128276.3
5.5699162696873135,43.30200843683954,4086516.0
5.567461280836291,43.301902015644124,606591.7
5.589556466904975,43.30285768638281,123447.8
5.592011527293121,43.302963577568626,229260.19
5.584646369926542,43.30264572733796,261493.1
5.587101414448001,43.30275173630582,80459.414
5.665359961058686,43.21030762345343,102155.52
5.606742055932929,43.30359768795155,92082.055
5.604286948049127,43.303492150119226,92082.055
5.596921671845519,43.30317518326546,255737.75
5.594466595608084,43.30306940986292,234426.28
5.601831848070392,43.30338655339393,106557.39
5.6116522953983266,43.303808586935915,445788.0
5.614107426971218,43.30391394808738,767933.0
5.616562566431771,43.3040192503446,1960814.0
5.6190177137756345,43.30412449370731,1824219.0
5.70458188185527,43.21196530037203,46025.805
5.709484760704879,43.2121714517129,46025.805
5.711936211651087,43.21227443919102,69038.71
5.6091971717174465,43.30370316689053,713635.94
5.880428772964012,43.474006568237506,745350.5
5.8902793704139045,43.47440203683704,185349.45
5.969295464970232,43.152276684660016,360513.88
5.971744777039564,43.15237342179574,563109.1
5.435324678742333,43.29066383948252,9600496.0
5.964396862416275,43.15208303415692,457810.8
5.43287035953269,43.29055419159651,1027232.0
5.966846160094364,43.15217988878031,73022.336
5.430416048529279,43.29044448484544,566313.0
5.427961745736443,43.29033471922963,3.9036384E7
5.9741940962980395,43.152470100187195,485482.28
5.423053164799858,43.29011501140506,875231.1
5.976643422741344,43.1525667198341,80913.72
5.420598886664787,43.29000506919694,323370.0
5.418144616757652,43.28989506812531,32337.0
5.415690355082791,43.289785008190506,32337.0
5.437779006153869,43.29077342850313,8610102.0
5.082800396204453,43.58705740836167,50221.88
5.0803341767066055,43.58693920587602,50221.88
5.085266624674147,43.58717555166454,50221.88
5.648660864938543,43.33611511512036,123493.08
5.119794762819287,43.58882334351899,747748.75
5.122261125336421,43.58894059903869,3051623.2
5.405873390792906,43.289344179826145,3017507.0
5.398510754227029,43.28901294050522,9942885.0
5.396056558566603,43.28890240967661,6797616.0
5.403419170344523,43.289233825580325,1569690.0
5.40096495815445,43.28912341247325,178120.4
5.388694021230656,43.288570464030165,1.7829358E7
5.393602371177505,43.28879181998768,1293562.0
5.391148192064079,43.28868117143876,1.2393492E7
5.1049967748879395,43.58811856746575,128001.09
5.102530474802542,43.58800089763757,85334.06
5.100064183653643,43.58788316862389,171146.33
5.097597901445659,43.58776538042499,31117.512
5.109929401850548,43.58835372956404,62023.94
5.107463083905415,43.58823617810802,85334.06
5.606900993420493,43.33432990296806,212562.0
5.386239858681584,43.28845969776224,1.5750119E7
5.383785704421194,43.28834887263531,1.7916682E7
5.611813801196181,43.33454081189114,482680.66
5.3813315584538275,43.28823798864965,1.93895E7
5.609357393353864,43.334435386894256,696976.1
5.378877420783825,43.28812704580561,1.3608579E7
5.616726640590199,43.334751485095744,456795.8
5.614270216943077,43.3346461779584,660510.4
5.619183072133178,43.33485673330288,132230.38
5.366606857046046,43.28757144872076,1.6005299E7
5.364152769251303,43.287460152733125,1.6370781E7
5.376423291415518,43.28801604410349,1.4816437E7
5.37396917035325,43.28790498354363,1.493852E7
5.371515057601359,43.287793864126336,2.1260884E7
5.369060953164177,43.28768268585197,7763319.0
5.584793750642029,43.33337789586361,372551.0
5.35433650139295,43.28701438022427,1.4417603E7
5.582337430037896,43.3332718226611,239497.1
5.3518824552802,43.286902789959086,9659663.0
5.359244618649327,43.28723738418971,2.0351488E7
5.35679055585077,43.28712591163456,1.1789494E7
5.594619112540388,43.333801599408076,320293.7
5.5921627601522435,43.33369576191243,302429.66
5.361698689784284,43.287348797889315,2.3913808E7
5.589706415703562,43.333589865489586,2169444.0
5.587250079198704,43.333483910139876,962415.0
5.604444601400422,43.33422436011285,619972.5
5.601988217298019,43.33411875832894,918175.2
5.599531841117637,43.33401309761665,64058.74
5.597075472863641,43.33390737797625,149470.39
5.349428417516859,43.28679114083936,96838.73
5.050740244144359,43.5855161599171,962659.3
5.04827414168248,43.585397188086795,302070.0
5.045808048254288,43.585278157078555,140966.0
5.579881117390669,43.333165690532624,199580.9
5.5310494824948675,43.29489418893948,157440.14
5.570055946457961,43.332740572765374,25169.205
5.526140218800346,43.2946794262544,329420.22
5.5725122272339895,43.332846940594585,373975.34
5.272647862856018,43.50560690198375,43998.36
5.574968515984354,43.33295324949904,153989.84
5.521230987270604,43.29446442806152,1148108.0
5.878676011825545,43.148656115966546,334406.72
5.5774248127047015,43.33305949947851,398533.72
5.523685599012704,43.29457195659628,1380248.0
5.876226976142238,43.14855714675555,267525.34
5.5457774662194605,43.295537063923256,139556.38
5.54332278222394,43.29543006528937,518037.1
5.540868106239191,43.295323007776396,675700.56
5.538413438269565,43.295215891384586,90093.41
5.535958778319406,43.29510871611431,118188.48
5.504048930716025,43.29371007979841,2519513.0
5.895819467255186,43.149347255886056,1871873.0
5.50650348601768,43.29381802046097,1084685.0
5.893370380190453,43.149248697816404,2104534.0
5.508958049395292,43.29392590224902,1136191.0
5.90071766334918,43.14954419581834,2689492.0
5.898268561642867,43.14944575522014,1737917.0
5.494230790355841,43.293277728409876,248447.56
5.905615888700446,43.14974090080594,2597880.0
5.496685313310235,43.29338590456714,287181.62
5.90316677236981,43.14964257768035,2352343.0
5.499139844357956,43.293494021851195,3805156.5
5.9105141432744634,43.14993737084662,3351259.0
5.501594383494671,43.29360208026173,2435585.0
5.908065012336768,43.14983916519476,1637971.0
5.890921300452979,43.149150081011385,1982765.0
5.513867200361,43.294141489200506,554732.4
5.886023162977079,43.14895267119658,479590.2
5.511412620844513,43.2940337251623,831487.0
5.888472228047085,43.14905140547136,791323.8
5.518776383578389,43.29435684065042,793392.0
5.516321787940406,43.2942491943633,605162.6
5.472140448682952,43.29230149375101,56153.375
5.474594898601896,43.29241019975321,118859.59
5.467231573259703,43.29208390513662,1260725.8
5.469686006900773,43.292192728878696,1291527.6
5.484412779558468,43.292844435054796,794736.0
5.922759907332514,43.15042751804087,48375.87
5.920310739952679,43.15032960607829,169315.55
5.915412427036715,43.15013360593816,1996214.0
5.491776275499124,43.29316949337968,22586.145
5.489321768744428,43.2930611994769,3491856.0
5.486867270096095,43.29295284670184,6232555.0
5.912963281509218,43.15003551776119,1850334.0
5.4402333417629585,43.29088295865805,1.0305346E7
5.959498288670709,43.15188914868007,97297.305
5.4426876855652555,43.29099242994701,1.4196764E7
5.957049012611865,43.1517921178272,105105.88
5.445142037556424,43.29110184236962,3139455.0
5.447596397732118,43.29121119592558,2840186.8
5.961947571940284,43.15198612079006,133528.16
5.45250514261973,43.291429726436355,164652.81
5.457413920193354,43.29164802147678,583269.0
5.459868321226568,43.29175708069484,946753.0
5.464777147764085,43.29197502252508,1271597.0
5.462322730418258,43.2918660810444,2561038.0
5.511607039936276,43.516346900019336,288942.84
5.506679257322862,43.51613107351154,105070.125
5.501751507395135,43.51591501046941,46940.957
5.496823790188396,43.51569871089549,305116.22
5.499287644699436,43.51580689024876,962289.6
5.479577038152201,43.51493979973536,348339.8
5.482040835247088,43.515048393008215,219752.34
5.484504640557517,43.51515692715068,523480.97
5.486968454079078,43.51526540216236,453952.47
5.489432275807357,43.515373818043,141860.16
5.491896105737946,43.515482174792304,405875.94
5.469721932016304,43.51450483534605,1.1053843E7
5.472185696204909,43.51461366513742,2260128.0
5.474649468626701,43.514722435799655,99525.66
5.477113249277267,43.51483114733237,99525.66
5.533782465235427,43.51731519212493,152672.42
5.5362464420530015,43.51742248445568,178117.84
5.538710426989036,43.51752971764908,356235.7
5.541174420039119,43.517636891704825,148137.4
5.528854535973315,43.51710043005264,177585.98
5.5313184965407265,43.517207840657164,126847.125
5.521462703078956,43.51677784342198,20777.562
5.393349349890871,43.511101785492144,86856.97
5.395812856663516,43.51121244812903,195428.19
5.589963143025703,43.29745297065445,234108.92
5.592417978399973,43.29755885052683,85130.516
5.5850534960660205,43.297241034255194,255391.55
5.5875083155796,43.29734703189715,42565.258
5.405666967408678,43.51165450748084,223438.72
5.599782532048332,43.29787613683123,340858.06
5.4032034271830165,43.51154408132287,40625.223
5.602237399091803,43.29798178116077,60151.42
5.594872821698067,43.29766467151395,309527.88
5.398276371806028,43.51132305164663,130285.46
5.415521211789609,43.51209562090431,35932.2
5.413057638181449,43.51198543123034,20565.809
5.220922877823431,43.59358228178744,178153.4
5.4105940729123025,43.5118751824349,41131.617
5.408130515986577,43.51176487451832,61697.426
5.607147156893677,43.29819289316017,81304.62
5.366251329063079,43.50988059470964,33763.703
5.609602047643379,43.298298360829406,345544.62
5.612056946286462,43.29840376961125,41807.625
