x,y,ind,men,men_surf_sum,men_surf_norm,men_occ5_sum,men_occ5_norm,men_coll_sum,men_coll_norm,men_5ind_sum,men_5ind_norm,men_1ind_sum,men_1ind_norm,men_prop_sum,men_prop_norm,men_basr_sum,men_basr_norm,ind_age1_sum,ind_age1_norm,ind_age2_sum,ind_age2_norm,ind_age3_sum,ind_age3_norm,ind_age4_sum,ind_age4_norm,ind_age5_sum,ind_age5_norm,ind_age6_sum,ind_age6_norm,ind_age7_sum,ind_age7_norm,ind_age8_sum,ind_age8_norm,ind_srf_sum,ind_srf_norm
5.4075665244628,43.26772851540041,881.0,369.0,22725.0,61.585365,220.0,0.59620595,356.0,0.96476966,35.0,0.09485095,132.0,0.35772356,147.0,0.398374,112.0,0.30352303,64.0,0.072644725,23.0,0.026106697,68.5,0.07775255,55.0,0.06242906,29.5,0.033484675,571.0,0.64812714,105.0,0.11918275,63.0,0.07150965,1.3685924E7,15534.533
5.405113202592162,43.267618208273504,549.5,257.0,16719.0,65.054474,165.0,0.6420233,220.0,0.8560311,11.0,0.042801555,103.0,0.4007782,151.0,0.5875486,50.0,0.19455253,26.0,0.047315743,10.0,0.018198362,35.0,0.06369427,23.5,0.04276615,9.0,0.016378526,405.0,0.73703367,131.0,0.23839854,88.0,0.16014558,1.061369E7,19315.178
5.402659888967363,43.267507842310216,895.0,425.0,24802.0,58.357647,233.0,0.5482353,419.0,0.98588234,15.0,0.03529412,165.0,0.3882353,204.0,0.48,115.0,0.27058825,47.0,0.05251397,23.0,0.025698325,52.5,0.05865922,47.5,0.053072624,29.5,0.032960895,621.0,0.69385475,153.0,0.17094973,98.0,0.109497204,1.4587592E7,16298.985
5.400206583592736,43.2673974175109,269.0,112.0,7902.0,70.55357,75.0,0.66964287,85.0,0.7589286,12.0,0.10714286,35.0,0.3125,78.0,0.6964286,25.0,0.22321428,14.0,0.05204461,6.0,0.022304833,17.5,0.065055765,15.5,0.05762082,14.0,0.05204461,184.0,0.68401486,56.0,0.20817845,32.0,0.11895911,5018913.0,18657.67
5.397753286472619,43.26728693387587,253.0,111.0,8137.0,73.306305,72.0,0.6486486,96.0,0.8648649,7.0,0.06306306,39.0,0.35135135,76.0,0.6846847,16.0,0.14414415,15.0,0.05928854,12.0,0.04743083,11.0,0.04347826,7.0,0.027667984,8.0,0.031620555,180.0,0.71146244,69.0,0.27272728,44.0,0.17391305,4852033.0,19177.996
5.3952999976113425,43.26717639140543,167.0,85.0,6823.0,80.27059,61.0,0.7176471,85.0,1.0,1.0,0.011764706,37.0,0.43529412,62.0,0.7294118,5.0,0.05882353,5.0,0.029940119,1.0,0.005988024,3.0,0.017964073,8.0,0.047904193,2.0,0.011976048,135.0,0.8083832,63.0,0.37724552,34.0,0.2035928,3856256.0,23091.354
5.392846717013237,43.267065790099906,8.0,3.6767037,257.39462,70.0069,2.3454835,0.63793105,3.6640255,0.99655175,0.20285262,0.055172414,1.2805072,0.34827587,1.1664026,0.31724137,0.5071316,0.13793103,0.26624405,0.033280507,0.08874802,0.011093502,0.4690967,0.058637083,0.29160064,0.03645008,0.27892235,0.034865294,5.9080825,0.7385103,2.1426308,0.26782885,1.4326466,0.17908083,166020.3,20752.537
5.390393444682633,43.266955129959626,623.0,286.3233,20044.605,70.0069,182.65453,0.63793105,285.33597,0.99655175,15.797148,0.055172414,99.7195,0.34827587,90.8336,0.31724137,39.49287,0.13793103,20.733757,0.033280507,6.911252,0.011093502,36.530903,0.058637083,22.7084,0.03645008,21.721079,0.034865294,460.09192,0.7385103,166.85738,0.26782885,111.56735,0.17908083,1.2928831E7,20752.537
5.412473192924276,43.267948953143964,960.5,455.0,26802.0,58.905495,292.0,0.64175826,452.0,0.9934066,20.0,0.043956045,179.0,0.3934066,279.0,0.61318684,93.0,0.2043956,45.0,0.0468506,15.0,0.015616866,43.0,0.04476835,39.5,0.041124415,30.0,0.031233732,701.0,0.72982824,217.0,0.225924,130.0,0.13534617,1.7052344E7,17753.611
5.4100198545749505,43.26783876369067,709.5,303.0,18596.0,61.372936,186.0,0.6138614,303.0,1.0,21.0,0.06930693,96.0,0.31683168,183.0,0.6039604,63.0,0.20792079,50.0,0.070472166,17.0,0.023960536,47.0,0.066243835,29.0,0.040873855,28.5,0.040169135,481.0,0.6779422,122.0,0.17195208,74.0,0.1042988,1.1933205E7,16819.176
5.445765790045558,43.25136209582591,6.0,2.4642859,210.85715,85.565216,1.5,0.6086956,0.85714287,0.3478261,0.10714286,0.04347826,0.75,0.3043478,1.8214285,0.73913044,0.42857143,0.17391305,0.0,0.0,0.0,0.0,0.42857143,0.071428575,0.42857143,0.071428575,0.42857143,0.071428575,4.392857,0.73214287,0.53571427,0.08928572,0.32142857,0.05357143,135107.78,22517.965
5.4531239292378775,43.25168989977709,2.0,1.0,74.61905,74.61905,0.5714286,0.5714286,0.33333334,0.33333334,0.0952381,0.0952381,0.47619048,0.47619048,0.47619048,0.47619048,0.1904762,0.1904762,0.0952381,0.04761905,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.023809524,1.6666667,0.8333333,0.47619048,0.23809524,0.2857143,0.14285715,41571.715,20785.857
5.433502388106998,43.25081457949796,6.0,1.9615384,188.88461,96.29412,1.6153846,0.8235294,0.34615386,0.1764706,0.23076923,0.11764706,0.23076923,0.11764706,1.5,0.7647059,0.0,0.0,0.115384616,0.01923077,0.0,0.0,0.23076923,0.03846154,0.46153846,0.07692308,0.115384616,0.01923077,3.9230769,0.65384614,0.8076923,0.13461539,0.34615386,0.057692308,164716.61,27452.77
5.4310497322655475,43.25070489977384,7.0,2.2884617,220.3654,96.29412,1.8846154,0.8235294,0.40384617,0.1764706,0.26923078,0.11764706,0.26923078,0.11764706,1.7500001,0.7647059,0.0,0.0,0.13461539,0.01923077,0.0,0.0,0.26923078,0.03846154,0.53846157,0.07692308,0.13461539,0.01923077,4.5769234,0.65384614,0.9423077,0.13461539,0.40384617,0.057692308,192169.39,27452.77
